,year,month,day,hour,minutes,lat,lon,depth,mb,ms
35791,2009.0,4.0,12.0,9.0,41.0,32.1302,2009.0,16.3,n.a,3.2
35792,2010.0,3.0,31.0,9.0,20.0,32.3448,2010.0,14.7,n.a,3.6
35793,2010.0,4.0,9.0,5.0,32.0,32.1958,2010.0,14.7,n.a,3.3
35794,2010.0,6.0,2.0,16.0,7.0,32.1333,2010.0,16.1,n.a,3.2
35795,2010.0,6.0,15.0,8.0,14.0,32.6373,2010.0,10.2,n.a,3.2
35796,2010.0,7.0,6.0,16.0,38.0,32.2394,2010.0,12.8,n.a,3.2
35797,2010.0,8.0,29.0,15.0,53.0,32.2124,2010.0,12.7,n.a,3.4
35798,2010.0,12.0,15.0,19.0,16.0,33.0364,2010.0,12.8,n.a,3.4
35799,2011.0,5.0,12.0,16.0,23.0,38.3937,2011.0,2.3,n.a,3.1
35800,2011.0,7.0,15.0,10.0,37.0,32.1035,2011.0,10.1,n.a,3.3
35801,2011.0,10.0,21.0,3.0,16.0,37.8158,2011.0,25.8,n.a,3.0
35802,2011.0,12.0,30.0,15.0,34.0,32.182,2011.0,19.6,n.a,3.5
35803,2012.0,5.0,13.0,12.0,38.0,38.8095,2012.0,4.2,n.a,3.1
35804,2012.0,5.0,22.0,15.0,6.0,32.6886,2012.0,14.8,n.a,3.2
35805,2012.0,7.0,1.0,7.0,54.0,32.193,2012.0,2.5,n.a,3.0
35806,2012.0,8.0,26.0,22.0,58.0,32.9371,2012.0,11.7,n.a,3.2
35807,2012.0,8.0,28.0,2.0,1.0,33.0071,2012.0,14.6,n.a,3.5
35808,2012.0,10.0,19.0,2.0,51.0,32.1106,2012.0,8.5,n.a,3.3
35809,2013.0,9.0,14.0,10.0,25.0,32.3812,2013.0,12.4,n.a,3.2
35810,2014.0,6.0,2.0,2.0,36.0,34.0874,2014.0,9.7,n.a,3.3
35811,2014.0,12.0,4.0,5.0,24.0,41.8481,2014.0,5.5,n.a,3.3
35812,2016.0,2.0,16.0,9.0,24.0,34.2976,2016.0,6.9,n.a,3.0
35813,2016.0,7.0,18.0,5.0,53.0,36.6753,2016.0,10.5,n.a,3.2
35814,2016.0,7.0,31.0,16.0,21.0,32.9607,2016.0,16.2,n.a,3.3
35815,2016.0,9.0,26.0,14.0,31.0,33.2822,2016.0,24.2,n.a,3.5
35816,2017.0,1.0,27.0,19.0,8.0,38.7995,2017.0,6.7,n.a,3.4
35817,2017.0,4.0,17.0,20.0,31.0,38.7717,2017.0,1.0,n.a,3.3
35818,2017.0,8.0,12.0,3.0,0.0,38.0626,2017.0,8.4,n.a,3.1
35819,2017.0,12.0,14.0,4.0,57.0,39.5835,2017.0,12.5,n.a,3.5
35820,2018.0,11.0,2.0,12.0,58.0,36.6869,2018.0,17.9,n.a,3.5
35821,2019.0,7.0,6.0,16.0,36.0,35.5602,2019.0,15.1,n.a,3.1
35822,2019.0,7.0,7.0,11.0,22.0,35.7931,2019.0,12.7,n.a,3.4
35823,2019.0,7.0,11.0,15.0,32.0,36.1626,2019.0,6.8,n.a,4.0
35824,2019.0,7.0,11.0,23.0,45.0,35.9414,2019.0,4.9,n.a,3.4
35825,2019.0,7.0,12.0,3.0,27.0,35.9324,2019.0,2.5,n.a,3.2
35826,2019.0,7.0,23.0,1.0,36.0,35.741,2019.0,9.4,n.a,2.8
35827,2019.0,7.0,23.0,7.0,45.0,35.607,2019.0,8.2,n.a,3.2
35828,2020.0,1.0,12.0,5.0,21.0,32.3893,2020.0,14.6,n.a,3.4
35829,2020.0,3.0,3.0,15.0,1.0,36.4961,2020.0,9.2,n.a,3.5
35830,2020.0,3.0,8.0,0.0,33.0,36.1129,2020.0,1.3,n.a,3.4
35831,2020.0,5.0,15.0,22.0,46.0,38.1627,2020.0,6.1,n.a,3.2
35832,2020.0,5.0,16.0,10.0,28.0,38.2019,2020.0,3.5,n.a,3.1
35833,2020.0,6.0,19.0,20.0,42.0,38.1778,2020.0,7.6,n.a,3.9
35834,2020.0,8.0,10.0,19.0,29.0,33.2681,2020.0,13.9,n.a,3.2
35835,2020.0,8.0,12.0,11.0,45.0,38.7697,2020.0,6.6,n.a,3.2
35836,2021.0,4.0,2.0,19.0,8.0,38.1807,2021.0,10.0,n.a,3.0
35837,2021.0,4.0,19.0,18.0,50.0,38.7495,2021.0,6.9,n.a,3.2
35838,2021.0,4.0,23.0,11.0,18.0,39.5293,2021.0,7.6,n.a,3.3
35839,2021.0,6.0,7.0,21.0,8.0,33.1675,2021.0,18.5,n.a,3.2
35840,2021.0,6.0,12.0,4.0,39.0,33.2067,2021.0,12.2,n.a,3.6
35841,2021.0,11.0,4.0,0.0,24.0,39.8917,2021.0,9.7,n.a,3.4
35842,2022.0,6.0,28.0,11.0,57.0,38.817,2022.0,4.4,n.a,3.4
35843,2023.0,4.0,29.0,12.0,7.0,32.7247,2023.0,18.4,n.a,3.4
35844,2023.0,8.0,2.0,5.0,38.0,33.168,2023.0,12.8,n.a,3.3
35845,2023.0,10.0,28.0,5.0,40.0,38.5583,2023.0,7.2,n.a,4.0
35846,2019.0,7.0,10.0,20.0,9.0,35.658,2019.0,8.9,4.2,n.a
35847,1992.0,6.0,30.0,21.0,49.0,33.9679,1992.0,16.0,n.a,4.0
35848,2006.0,5.0,27.0,10.0,21.0,32.3929,2006.0,26.4,n.a,3.4
35849,2006.0,5.0,28.0,7.0,40.0,32.3636,2006.0,2.1,n.a,3.5
35850,2007.0,4.0,24.0,21.0,8.0,38.7514,2007.0,10.2,n.a,4.0
35851,2008.0,4.0,22.0,20.0,40.0,41.2055,2008.0,10.4,n.a,4.2
35852,2008.0,4.0,23.0,1.0,55.0,34.8563,2008.0,6.3,n.a,4.4
35853,2008.0,12.0,28.0,5.0,17.0,32.5624,2008.0,29.3,n.a,3.9
35854,2009.0,4.0,12.0,9.0,41.0,32.1302,2009.0,16.3,n.a,3.2
35855,2010.0,3.0,31.0,9.0,20.0,32.3448,2010.0,14.7,n.a,3.6
35856,2010.0,4.0,9.0,5.0,32.0,32.1958,2010.0,14.7,n.a,3.3
35857,2010.0,6.0,2.0,16.0,7.0,32.1333,2010.0,16.1,n.a,3.2
35858,2010.0,6.0,15.0,8.0,14.0,32.6373,2010.0,10.2,n.a,3.2
35859,2010.0,7.0,6.0,16.0,38.0,32.2394,2010.0,12.8,n.a,3.2
35860,2010.0,8.0,29.0,15.0,53.0,32.2124,2010.0,12.7,n.a,3.4
35861,2010.0,12.0,15.0,19.0,16.0,33.0364,2010.0,12.8,n.a,3.4
35862,2011.0,5.0,12.0,16.0,23.0,38.3937,2011.0,2.3,n.a,3.1
35863,2011.0,7.0,15.0,10.0,37.0,32.1035,2011.0,10.1,n.a,3.3
35864,2011.0,10.0,21.0,3.0,16.0,37.8158,2011.0,25.8,n.a,3.0
35865,2011.0,12.0,30.0,15.0,34.0,32.182,2011.0,19.6,n.a,3.5
35866,2012.0,5.0,13.0,12.0,38.0,38.8095,2012.0,4.2,n.a,3.1
35867,2012.0,5.0,22.0,15.0,6.0,32.6886,2012.0,14.8,n.a,3.2
35868,2012.0,7.0,1.0,7.0,54.0,32.193,2012.0,2.5,n.a,3.0
35869,2012.0,8.0,26.0,22.0,58.0,32.9371,2012.0,11.7,n.a,3.2
35870,2012.0,8.0,28.0,2.0,1.0,33.0071,2012.0,14.6,n.a,3.5
35871,2012.0,10.0,19.0,2.0,51.0,32.1106,2012.0,8.5,n.a,3.3
35872,2013.0,9.0,14.0,10.0,25.0,32.3812,2013.0,12.4,n.a,3.2
35873,2014.0,6.0,2.0,2.0,36.0,34.0874,2014.0,9.7,n.a,3.3
35874,2014.0,12.0,4.0,5.0,24.0,41.8481,2014.0,5.5,n.a,3.3
35875,2016.0,2.0,16.0,9.0,24.0,34.2976,2016.0,6.9,n.a,3.0
35876,2016.0,7.0,18.0,5.0,53.0,36.6753,2016.0,10.5,n.a,3.2
35877,2016.0,7.0,31.0,16.0,21.0,32.9607,2016.0,16.2,n.a,3.3
35878,2016.0,9.0,26.0,14.0,31.0,33.2822,2016.0,24.2,n.a,3.5
35879,2017.0,1.0,27.0,19.0,8.0,38.7995,2017.0,6.7,n.a,3.4
35880,2017.0,4.0,17.0,20.0,31.0,38.7717,2017.0,1.0,n.a,3.3
35881,2017.0,8.0,12.0,3.0,0.0,38.0626,2017.0,8.4,n.a,3.1
35882,2017.0,12.0,14.0,4.0,57.0,39.5835,2017.0,12.5,n.a,3.5
35883,2018.0,11.0,2.0,12.0,58.0,36.6869,2018.0,17.9,n.a,3.5
35884,2019.0,7.0,6.0,16.0,36.0,35.5602,2019.0,15.1,n.a,3.1
35885,2019.0,7.0,7.0,11.0,22.0,35.7931,2019.0,12.7,n.a,3.4
35886,2019.0,7.0,11.0,15.0,32.0,36.1626,2019.0,6.8,n.a,4.0
35887,2019.0,7.0,11.0,23.0,45.0,35.9414,2019.0,4.9,n.a,3.4
35888,2019.0,7.0,12.0,3.0,27.0,35.9324,2019.0,2.5,n.a,3.2
35889,2019.0,7.0,23.0,1.0,36.0,35.741,2019.0,9.4,n.a,2.8
35890,2019.0,7.0,23.0,7.0,45.0,35.607,2019.0,8.2,n.a,3.2
35891,2020.0,1.0,12.0,5.0,21.0,32.3893,2020.0,14.6,n.a,3.4
35892,2020.0,3.0,3.0,15.0,1.0,36.4961,2020.0,9.2,n.a,3.5
35893,2020.0,3.0,8.0,0.0,33.0,36.1129,2020.0,1.3,n.a,3.4
35894,2020.0,5.0,15.0,22.0,46.0,38.1627,2020.0,6.1,n.a,3.2
35895,2020.0,5.0,16.0,10.0,28.0,38.2019,2020.0,3.5,n.a,3.1
35896,2020.0,6.0,19.0,20.0,42.0,38.1778,2020.0,7.6,n.a,3.9
35897,2020.0,8.0,10.0,19.0,29.0,33.2681,2020.0,13.9,n.a,3.2
35898,2020.0,8.0,12.0,11.0,45.0,38.7697,2020.0,6.6,n.a,3.2
35899,2021.0,4.0,2.0,19.0,8.0,38.1807,2021.0,10.0,n.a,3.0
35900,2021.0,4.0,19.0,18.0,50.0,38.7495,2021.0,6.9,n.a,3.2
35901,2021.0,4.0,23.0,11.0,18.0,39.5293,2021.0,7.6,n.a,3.3
35902,2021.0,6.0,7.0,21.0,8.0,33.1675,2021.0,18.5,n.a,3.2
35903,2021.0,6.0,12.0,4.0,39.0,33.2067,2021.0,12.2,n.a,3.6
35904,2021.0,11.0,4.0,0.0,24.0,39.8917,2021.0,9.7,n.a,3.4
35905,2022.0,6.0,28.0,11.0,57.0,38.817,2022.0,4.4,n.a,3.4
35906,2023.0,4.0,29.0,12.0,7.0,32.7247,2023.0,18.4,n.a,3.4
35907,2023.0,8.0,2.0,5.0,38.0,33.168,2023.0,12.8,n.a,3.3
35908,2023.0,10.0,28.0,5.0,40.0,38.5583,2023.0,7.2,n.a,4.0
35909,2019.0,7.0,11.0,0.0,14.0,36.159,2019.0,1.8,4.0,n.a
35910,1992.0,6.0,30.0,21.0,49.0,33.9679,1992.0,16.0,n.a,4.0
35911,2006.0,5.0,27.0,10.0,21.0,32.3929,2006.0,26.4,n.a,3.4
35912,2006.0,5.0,28.0,7.0,40.0,32.3636,2006.0,2.1,n.a,3.5
35913,2007.0,4.0,24.0,21.0,8.0,38.7514,2007.0,10.2,n.a,4.0
35914,2008.0,4.0,22.0,20.0,40.0,41.2055,2008.0,10.4,n.a,4.2
35915,2008.0,4.0,23.0,1.0,55.0,34.8563,2008.0,6.3,n.a,4.4
35916,2008.0,12.0,28.0,5.0,17.0,32.5624,2008.0,29.3,n.a,3.9
35917,2009.0,4.0,12.0,9.0,41.0,32.1302,2009.0,16.3,n.a,3.2
35918,2010.0,3.0,31.0,9.0,20.0,32.3448,2010.0,14.7,n.a,3.6
35919,2010.0,4.0,9.0,5.0,32.0,32.1958,2010.0,14.7,n.a,3.3
35920,2010.0,6.0,2.0,16.0,7.0,32.1333,2010.0,16.1,n.a,3.2
35921,2010.0,6.0,15.0,8.0,14.0,32.6373,2010.0,10.2,n.a,3.2
35922,2010.0,7.0,6.0,16.0,38.0,32.2394,2010.0,12.8,n.a,3.2
35923,2010.0,8.0,29.0,15.0,53.0,32.2124,2010.0,12.7,n.a,3.4
35924,2010.0,12.0,15.0,19.0,16.0,33.0364,2010.0,12.8,n.a,3.4
35925,2011.0,5.0,12.0,16.0,23.0,38.3937,2011.0,2.3,n.a,3.1
35926,2011.0,7.0,15.0,10.0,37.0,32.1035,2011.0,10.1,n.a,3.3
35927,2011.0,10.0,21.0,3.0,16.0,37.8158,2011.0,25.8,n.a,3.0
35928,2011.0,12.0,30.0,15.0,34.0,32.182,2011.0,19.6,n.a,3.5
35929,2012.0,5.0,13.0,12.0,38.0,38.8095,2012.0,4.2,n.a,3.1
35930,2012.0,5.0,22.0,15.0,6.0,32.6886,2012.0,14.8,n.a,3.2
35931,2012.0,7.0,1.0,7.0,54.0,32.193,2012.0,2.5,n.a,3.0
35932,2012.0,8.0,26.0,22.0,58.0,32.9371,2012.0,11.7,n.a,3.2
35933,2012.0,8.0,28.0,2.0,1.0,33.0071,2012.0,14.6,n.a,3.5
35934,2012.0,10.0,19.0,2.0,51.0,32.1106,2012.0,8.5,n.a,3.3
35935,2013.0,9.0,14.0,10.0,25.0,32.3812,2013.0,12.4,n.a,3.2
35936,2014.0,6.0,2.0,2.0,36.0,34.0874,2014.0,9.7,n.a,3.3
35937,2014.0,12.0,4.0,5.0,24.0,41.8481,2014.0,5.5,n.a,3.3
35938,2016.0,2.0,16.0,9.0,24.0,34.2976,2016.0,6.9,n.a,3.0
35939,2016.0,7.0,18.0,5.0,53.0,36.6753,2016.0,10.5,n.a,3.2
35940,2016.0,7.0,31.0,16.0,21.0,32.9607,2016.0,16.2,n.a,3.3
35941,2016.0,9.0,26.0,14.0,31.0,33.2822,2016.0,24.2,n.a,3.5
35942,2017.0,1.0,27.0,19.0,8.0,38.7995,2017.0,6.7,n.a,3.4
35943,2017.0,4.0,17.0,20.0,31.0,38.7717,2017.0,1.0,n.a,3.3
35944,2017.0,8.0,12.0,3.0,0.0,38.0626,2017.0,8.4,n.a,3.1
35945,2017.0,12.0,14.0,4.0,57.0,39.5835,2017.0,12.5,n.a,3.5
35946,2018.0,11.0,2.0,12.0,58.0,36.6869,2018.0,17.9,n.a,3.5
35947,2019.0,7.0,6.0,16.0,36.0,35.5602,2019.0,15.1,n.a,3.1
35948,2019.0,7.0,7.0,11.0,22.0,35.7931,2019.0,12.7,n.a,3.4
35949,2019.0,7.0,11.0,15.0,32.0,36.1626,2019.0,6.8,n.a,4.0
35950,2019.0,7.0,11.0,23.0,45.0,35.9414,2019.0,4.9,n.a,3.4
35951,2019.0,7.0,12.0,3.0,27.0,35.9324,2019.0,2.5,n.a,3.2
35952,2019.0,7.0,23.0,1.0,36.0,35.741,2019.0,9.4,n.a,2.8
35953,2019.0,7.0,23.0,7.0,45.0,35.607,2019.0,8.2,n.a,3.2
35954,2020.0,1.0,12.0,5.0,21.0,32.3893,2020.0,14.6,n.a,3.4
35955,2020.0,3.0,3.0,15.0,1.0,36.4961,2020.0,9.2,n.a,3.5
35956,2020.0,3.0,8.0,0.0,33.0,36.1129,2020.0,1.3,n.a,3.4
35957,2020.0,5.0,15.0,22.0,46.0,38.1627,2020.0,6.1,n.a,3.2
35958,2020.0,5.0,16.0,10.0,28.0,38.2019,2020.0,3.5,n.a,3.1
35959,2020.0,6.0,19.0,20.0,42.0,38.1778,2020.0,7.6,n.a,3.9
35960,2020.0,8.0,10.0,19.0,29.0,33.2681,2020.0,13.9,n.a,3.2
35961,2020.0,8.0,12.0,11.0,45.0,38.7697,2020.0,6.6,n.a,3.2
35962,2021.0,4.0,2.0,19.0,8.0,38.1807,2021.0,10.0,n.a,3.0
35963,2021.0,4.0,19.0,18.0,50.0,38.7495,2021.0,6.9,n.a,3.2
35964,2021.0,4.0,23.0,11.0,18.0,39.5293,2021.0,7.6,n.a,3.3
35965,2021.0,6.0,7.0,21.0,8.0,33.1675,2021.0,18.5,n.a,3.2
35966,2021.0,6.0,12.0,4.0,39.0,33.2067,2021.0,12.2,n.a,3.6
35967,2021.0,11.0,4.0,0.0,24.0,39.8917,2021.0,9.7,n.a,3.4
35968,2022.0,6.0,28.0,11.0,57.0,38.817,2022.0,4.4,n.a,3.4
35969,2023.0,4.0,29.0,12.0,7.0,32.7247,2023.0,18.4,n.a,3.4
35970,2023.0,8.0,2.0,5.0,38.0,33.168,2023.0,12.8,n.a,3.3
35971,2023.0,10.0,28.0,5.0,40.0,38.5583,2023.0,7.2,n.a,4.0
35972,2019.0,7.0,11.0,0.0,15.0,36.146,2019.0,10.0,4.1,n.a
35973,1992.0,6.0,30.0,21.0,49.0,33.9679,1992.0,16.0,n.a,4.0
35974,2006.0,5.0,27.0,10.0,21.0,32.3929,2006.0,26.4,n.a,3.4
35975,2006.0,5.0,28.0,7.0,40.0,32.3636,2006.0,2.1,n.a,3.5
35976,2007.0,4.0,24.0,21.0,8.0,38.7514,2007.0,10.2,n.a,4.0
35977,2008.0,4.0,22.0,20.0,40.0,41.2055,2008.0,10.4,n.a,4.2
35978,2008.0,4.0,23.0,1.0,55.0,34.8563,2008.0,6.3,n.a,4.4
35979,2008.0,12.0,28.0,5.0,17.0,32.5624,2008.0,29.3,n.a,3.9
35980,2009.0,4.0,12.0,9.0,41.0,32.1302,2009.0,16.3,n.a,3.2
35981,2010.0,3.0,31.0,9.0,20.0,32.3448,2010.0,14.7,n.a,3.6
35982,2010.0,4.0,9.0,5.0,32.0,32.1958,2010.0,14.7,n.a,3.3
35983,2010.0,6.0,2.0,16.0,7.0,32.1333,2010.0,16.1,n.a,3.2
35984,2010.0,6.0,15.0,8.0,14.0,32.6373,2010.0,10.2,n.a,3.2
35985,2010.0,7.0,6.0,16.0,38.0,32.2394,2010.0,12.8,n.a,3.2
35986,2010.0,8.0,29.0,15.0,53.0,32.2124,2010.0,12.7,n.a,3.4
35987,2010.0,12.0,15.0,19.0,16.0,33.0364,2010.0,12.8,n.a,3.4
35988,2011.0,5.0,12.0,16.0,23.0,38.3937,2011.0,2.3,n.a,3.1
35989,2011.0,7.0,15.0,10.0,37.0,32.1035,2011.0,10.1,n.a,3.3
35990,2011.0,10.0,21.0,3.0,16.0,37.8158,2011.0,25.8,n.a,3.0
35991,2011.0,12.0,30.0,15.0,34.0,32.182,2011.0,19.6,n.a,3.5
35992,2012.0,5.0,13.0,12.0,38.0,38.8095,2012.0,4.2,n.a,3.1
35993,2012.0,5.0,22.0,15.0,6.0,32.6886,2012.0,14.8,n.a,3.2
35994,2012.0,7.0,1.0,7.0,54.0,32.193,2012.0,2.5,n.a,3.0
35995,2012.0,8.0,26.0,22.0,58.0,32.9371,2012.0,11.7,n.a,3.2
35996,2012.0,8.0,28.0,2.0,1.0,33.0071,2012.0,14.6,n.a,3.5
35997,2012.0,10.0,19.0,2.0,51.0,32.1106,2012.0,8.5,n.a,3.3
35998,2013.0,9.0,14.0,10.0,25.0,32.3812,2013.0,12.4,n.a,3.2
35999,2014.0,6.0,2.0,2.0,36.0,34.0874,2014.0,9.7,n.a,3.3
36000,2014.0,12.0,4.0,5.0,24.0,41.8481,2014.0,5.5,n.a,3.3
36001,2016.0,2.0,16.0,9.0,24.0,34.2976,2016.0,6.9,n.a,3.0
36002,2016.0,7.0,18.0,5.0,53.0,36.6753,2016.0,10.5,n.a,3.2
36003,2016.0,7.0,31.0,16.0,21.0,32.9607,2016.0,16.2,n.a,3.3
36004,2016.0,9.0,26.0,14.0,31.0,33.2822,2016.0,24.2,n.a,3.5
36005,2017.0,1.0,27.0,19.0,8.0,38.7995,2017.0,6.7,n.a,3.4
36006,2017.0,4.0,17.0,20.0,31.0,38.7717,2017.0,1.0,n.a,3.3
36007,2017.0,8.0,12.0,3.0,0.0,38.0626,2017.0,8.4,n.a,3.1
36008,2017.0,12.0,14.0,4.0,57.0,39.5835,2017.0,12.5,n.a,3.5
36009,2018.0,11.0,2.0,12.0,58.0,36.6869,2018.0,17.9,n.a,3.5
36010,2019.0,7.0,6.0,16.0,36.0,35.5602,2019.0,15.1,n.a,3.1
36011,2019.0,7.0,7.0,11.0,22.0,35.7931,2019.0,12.7,n.a,3.4
36012,2019.0,7.0,11.0,15.0,32.0,36.1626,2019.0,6.8,n.a,4.0
36013,2019.0,7.0,11.0,23.0,45.0,35.9414,2019.0,4.9,n.a,3.4
36014,2019.0,7.0,12.0,3.0,27.0,35.9324,2019.0,2.5,n.a,3.2
36015,2019.0,7.0,23.0,1.0,36.0,35.741,2019.0,9.4,n.a,2.8
36016,2019.0,7.0,23.0,7.0,45.0,35.607,2019.0,8.2,n.a,3.2
36017,2020.0,1.0,12.0,5.0,21.0,32.3893,2020.0,14.6,n.a,3.4
36018,2020.0,3.0,3.0,15.0,1.0,36.4961,2020.0,9.2,n.a,3.5
36019,2020.0,3.0,8.0,0.0,33.0,36.1129,2020.0,1.3,n.a,3.4
36020,2020.0,5.0,15.0,22.0,46.0,38.1627,2020.0,6.1,n.a,3.2
36021,2020.0,5.0,16.0,10.0,28.0,38.2019,2020.0,3.5,n.a,3.1
36022,2020.0,6.0,19.0,20.0,42.0,38.1778,2020.0,7.6,n.a,3.9
36023,2020.0,8.0,10.0,19.0,29.0,33.2681,2020.0,13.9,n.a,3.2
36024,2020.0,8.0,12.0,11.0,45.0,38.7697,2020.0,6.6,n.a,3.2
36025,2021.0,4.0,2.0,19.0,8.0,38.1807,2021.0,10.0,n.a,3.0
36026,2021.0,4.0,19.0,18.0,50.0,38.7495,2021.0,6.9,n.a,3.2
36027,2021.0,4.0,23.0,11.0,18.0,39.5293,2021.0,7.6,n.a,3.3
36028,2021.0,6.0,7.0,21.0,8.0,33.1675,2021.0,18.5,n.a,3.2
36029,2021.0,6.0,12.0,4.0,39.0,33.2067,2021.0,12.2,n.a,3.6
36030,2021.0,11.0,4.0,0.0,24.0,39.8917,2021.0,9.7,n.a,3.4
36031,2022.0,6.0,28.0,11.0,57.0,38.817,2022.0,4.4,n.a,3.4
36032,2023.0,4.0,29.0,12.0,7.0,32.7247,2023.0,18.4,n.a,3.4
36033,2023.0,8.0,2.0,5.0,38.0,33.168,2023.0,12.8,n.a,3.3
36034,2023.0,10.0,28.0,5.0,40.0,38.5583,2023.0,7.2,n.a,4.0
36035,2019.0,7.0,11.0,4.0,10.0,36.0579,2019.0,4.3,4.2,n.a
36036,1992.0,6.0,30.0,21.0,49.0,33.9679,1992.0,16.0,n.a,4.0
36037,2006.0,5.0,27.0,10.0,21.0,32.3929,2006.0,26.4,n.a,3.4
36038,2006.0,5.0,28.0,7.0,40.0,32.3636,2006.0,2.1,n.a,3.5
36039,2007.0,4.0,24.0,21.0,8.0,38.7514,2007.0,10.2,n.a,4.0
36040,2008.0,4.0,22.0,20.0,40.0,41.2055,2008.0,10.4,n.a,4.2
36041,2008.0,4.0,23.0,1.0,55.0,34.8563,2008.0,6.3,n.a,4.4
36042,2008.0,12.0,28.0,5.0,17.0,32.5624,2008.0,29.3,n.a,3.9
36043,2009.0,4.0,12.0,9.0,41.0,32.1302,2009.0,16.3,n.a,3.2
36044,2010.0,3.0,31.0,9.0,20.0,32.3448,2010.0,14.7,n.a,3.6
36045,2010.0,4.0,9.0,5.0,32.0,32.1958,2010.0,14.7,n.a,3.3
36046,2010.0,6.0,2.0,16.0,7.0,32.1333,2010.0,16.1,n.a,3.2
36047,2010.0,6.0,15.0,8.0,14.0,32.6373,2010.0,10.2,n.a,3.2
36048,2010.0,7.0,6.0,16.0,38.0,32.2394,2010.0,12.8,n.a,3.2
36049,2010.0,8.0,29.0,15.0,53.0,32.2124,2010.0,12.7,n.a,3.4
36050,2010.0,12.0,15.0,19.0,16.0,33.0364,2010.0,12.8,n.a,3.4
36051,2011.0,5.0,12.0,16.0,23.0,38.3937,2011.0,2.3,n.a,3.1
36052,2011.0,7.0,15.0,10.0,37.0,32.1035,2011.0,10.1,n.a,3.3
36053,2011.0,10.0,21.0,3.0,16.0,37.8158,2011.0,25.8,n.a,3.0
36054,2011.0,12.0,30.0,15.0,34.0,32.182,2011.0,19.6,n.a,3.5
36055,2012.0,5.0,13.0,12.0,38.0,38.8095,2012.0,4.2,n.a,3.1
36056,2012.0,5.0,22.0,15.0,6.0,32.6886,2012.0,14.8,n.a,3.2
36057,2012.0,7.0,1.0,7.0,54.0,32.193,2012.0,2.5,n.a,3.0
36058,2012.0,8.0,26.0,22.0,58.0,32.9371,2012.0,11.7,n.a,3.2
36059,2012.0,8.0,28.0,2.0,1.0,33.0071,2012.0,14.6,n.a,3.5
36060,2012.0,10.0,19.0,2.0,51.0,32.1106,2012.0,8.5,n.a,3.3
36061,2013.0,9.0,14.0,10.0,25.0,32.3812,2013.0,12.4,n.a,3.2
36062,2014.0,6.0,2.0,2.0,36.0,34.0874,2014.0,9.7,n.a,3.3
36063,2014.0,12.0,4.0,5.0,24.0,41.8481,2014.0,5.5,n.a,3.3
36064,2016.0,2.0,16.0,9.0,24.0,34.2976,2016.0,6.9,n.a,3.0
36065,2016.0,7.0,18.0,5.0,53.0,36.6753,2016.0,10.5,n.a,3.2
36066,2016.0,7.0,31.0,16.0,21.0,32.9607,2016.0,16.2,n.a,3.3
36067,2016.0,9.0,26.0,14.0,31.0,33.2822,2016.0,24.2,n.a,3.5
36068,2017.0,1.0,27.0,19.0,8.0,38.7995,2017.0,6.7,n.a,3.4
36069,2017.0,4.0,17.0,20.0,31.0,38.7717,2017.0,1.0,n.a,3.3
36070,2017.0,8.0,12.0,3.0,0.0,38.0626,2017.0,8.4,n.a,3.1
36071,2017.0,12.0,14.0,4.0,57.0,39.5835,2017.0,12.5,n.a,3.5
36072,2018.0,11.0,2.0,12.0,58.0,36.6869,2018.0,17.9,n.a,3.5
36073,2019.0,7.0,6.0,16.0,36.0,35.5602,2019.0,15.1,n.a,3.1
36074,2019.0,7.0,7.0,11.0,22.0,35.7931,2019.0,12.7,n.a,3.4
36075,2019.0,7.0,11.0,15.0,32.0,36.1626,2019.0,6.8,n.a,4.0
36076,2019.0,7.0,11.0,23.0,45.0,35.9414,2019.0,4.9,n.a,3.4
36077,2019.0,7.0,12.0,3.0,27.0,35.9324,2019.0,2.5,n.a,3.2
36078,2019.0,7.0,23.0,1.0,36.0,35.741,2019.0,9.4,n.a,2.8
36079,2019.0,7.0,23.0,7.0,45.0,35.607,2019.0,8.2,n.a,3.2
36080,2020.0,1.0,12.0,5.0,21.0,32.3893,2020.0,14.6,n.a,3.4
36081,2020.0,3.0,3.0,15.0,1.0,36.4961,2020.0,9.2,n.a,3.5
36082,2020.0,3.0,8.0,0.0,33.0,36.1129,2020.0,1.3,n.a,3.4
36083,2020.0,5.0,15.0,22.0,46.0,38.1627,2020.0,6.1,n.a,3.2
36084,2020.0,5.0,16.0,10.0,28.0,38.2019,2020.0,3.5,n.a,3.1
36085,2020.0,6.0,19.0,20.0,42.0,38.1778,2020.0,7.6,n.a,3.9
36086,2020.0,8.0,10.0,19.0,29.0,33.2681,2020.0,13.9,n.a,3.2
36087,2020.0,8.0,12.0,11.0,45.0,38.7697,2020.0,6.6,n.a,3.2
36088,2021.0,4.0,2.0,19.0,8.0,38.1807,2021.0,10.0,n.a,3.0
36089,2021.0,4.0,19.0,18.0,50.0,38.7495,2021.0,6.9,n.a,3.2
36090,2021.0,4.0,23.0,11.0,18.0,39.5293,2021.0,7.6,n.a,3.3
36091,2021.0,6.0,7.0,21.0,8.0,33.1675,2021.0,18.5,n.a,3.2
36092,2021.0,6.0,12.0,4.0,39.0,33.2067,2021.0,12.2,n.a,3.6
36093,2021.0,11.0,4.0,0.0,24.0,39.8917,2021.0,9.7,n.a,3.4
36094,2022.0,6.0,28.0,11.0,57.0,38.817,2022.0,4.4,n.a,3.4
